h_geocode_ct,S000,SA01_Pct,SA02_Pct,SA03_Pct,SE01_Pct,SE02_Pct,SE03_Pct,SI01_Pct,SI02_Pct,SI03_Pct
36061007001,1724,0.3062645011600928,0.5092807424593968,0.18445475638051045,0.03480278422273782,0.08294663573085846,0.8822505800464037,0.02262180974477958,0.08178654292343387,0.8955916473317865
36061007002,1833,0.42334969994544464,0.4402618657937807,0.13638843426077468,0.04800872885979269,0.0812875068194217,0.8707037643207856,0.018548827059465357,0.09438079650845609,0.8870703764320785
36061007100,2260,0.3123893805309734,0.5057522123893805,0.181858407079646,0.05353982300884956,0.09247787610619469,0.8539823008849557,0.025221238938053097,0.08805309734513274,0.8867256637168142
36061007200,3377,0.3811074918566775,0.4720165827657684,0.14687592537755403,0.04619484749777909,0.06603494225644063,0.8877702102457803,0.021320698845128813,0.08972460763991709,0.8889546935149542
36061007300,2503,0.3216140631242509,0.4926088693567719,0.18577706751897724,0.054734318817419095,0.08669596484218937,0.8585697163403915,0.02357171394326808,0.09588493807431082,0.8805433479824211
36061007400,2139,0.29499766245909304,0.5488546049555867,0.15614773258532025,0.049555867227676485,0.08789153810191679,0.8625525946704067,0.020570359981299673,0.08368396446937822,0.8957456755493222
36061007500,1665,0.23003003003003003,0.5621621621621622,0.2078078078078078,0.05045045045045045,0.08048048048048048,0.8690690690690691,0.024024024024024024,0.1039039039039039,0.872072072072072
36061007600,1166,0.34562607204116635,0.5085763293310464,0.1457975986277873,0.07289879931389365,0.12006861063464837,0.807032590051458,0.025728987993138937,0.13893653516295026,0.8353344768439108
36061007700,2292,0.30148342059336825,0.5030541012216405,0.19546247818499127,0.0693717277486911,0.0824607329842932,0.8481675392670157,0.027050610820244327,0.08071553228621292,0.8922338568935427
36061007800,3211,0.2930551230146372,0.5565244472127063,0.1504204297726565,0.05232014948614139,0.07194020554344441,0.8757396449704142,0.02553721582061663,0.09249454998442852,0.8819682341949548
36061007900,1605,0.21433021806853583,0.5856697819314641,0.2,0.06355140186915888,0.0940809968847352,0.8423676012461059,0.02679127725856698,0.09719626168224299,0.8760124610591901
36061008000,2189,0.29328460484239377,0.4860666971219735,0.2206486980356327,0.053905893101873,0.0708085883965281,0.8752855185015989,0.025582457743261764,0.09227957971676565,0.8821379625399726
36061008100,2881,0.27664005553627213,0.5300242971190559,0.19333564734467198,0.055189170426935094,0.07393266227004512,0.8708781673030198,0.015272474835126693,0.09267615411315515,0.8920513710517182
36061008200,1538,0.25487646293888166,0.5416124837451235,0.2035110533159948,0.04811443433029909,0.08257477243172952,0.8693107932379714,0.018205461638491547,0.10988296488946683,0.8719115734720416
36061008300,1497,0.3166332665330661,0.5297261189044756,0.15364061456245826,0.07548430193720775,0.15898463593854376,0.7655310621242485,0.022044088176352707,0.10354041416165664,0.8744154976619907
36061008400,808,0.28836633663366334,0.5717821782178217,0.13985148514851486,0.0594059405940594,0.10891089108910891,0.8316831683168316,0.018564356435643563,0.10396039603960396,0.8774752475247525
36061008601,1420,0.4183098591549296,0.4535211267605634,0.12816901408450704,0.047183098591549295,0.10845070422535211,0.8443661971830986,0.021830985915492956,0.08661971830985915,0.8915492957746479
36061008602,130,0.23846153846153847,0.47692307692307695,0.2846153846153846,0.15384615384615385,0.3,0.5461538461538461,0.1,0.23076923076923078,0.6692307692307692
36061008603,1632,0.20894607843137256,0.4803921568627451,0.31066176470588236,0.05698529411764706,0.0741421568627451,0.8688725490196079,0.02144607843137255,0.09252450980392157,0.8860294117647058
36061008700,2742,0.3059810357403355,0.5430342815463166,0.15098468271334792,0.055433989788475566,0.07439824945295405,0.8701677607585704,0.019693654266958426,0.09700948212983224,0.8832968636032094
36061008800,3259,0.26971463639153115,0.5609082540656644,0.16937710954280455,0.050629027308990486,0.07057379564283522,0.8787971770481743,0.014421601718318503,0.07793801779687021,0.9076403804848113
36061008900,2320,0.27198275862068966,0.5586206896551724,0.16939655172413792,0.06594827586206897,0.0939655172413793,0.8400862068965518,0.021120689655172414,0.1,0.8788793103448276
36061009000,3188,0.27854454203262236,0.53732747804266,0.1841279799247177,0.04422835633626098,0.08594730238393977,0.8698243412797992,0.014742785445420327,0.08375156838143036,0.9015056461731493
36061009100,2812,0.30938833570412516,0.5291607396870555,0.16145092460881935,0.051920341394025606,0.07539118065433854,0.8726884779516358,0.015647226173541962,0.09495021337126601,0.8894025604551921
36061009200,1206,0.25870646766169153,0.6169154228855721,0.12437810945273632,0.0779436152570481,0.07296849087893864,0.8490878938640133,0.00912106135986733,0.0812603648424544,0.9096185737976783
36061009300,3105,0.19806763285024154,0.5478260869565217,0.2541062801932367,0.07053140096618357,0.1246376811594203,0.8048309178743961,0.01706924315619968,0.11465378421900162,0.8682769726247987
36061009400,338,0.19230769230769232,0.4911242603550296,0.3165680473372781,0.14497041420118342,0.1834319526627219,0.6715976331360947,0.05325443786982249,0.15088757396449703,0.7958579881656804
36061009500,1207,0.28086164043082024,0.5252692626346314,0.19386909693454846,0.06710853355426678,0.1052195526097763,0.827671913835957,0.02568351284175642,0.11433305716652858,0.859983429991715
36061009600,389,0.1928020565552699,0.5501285347043702,0.2570694087403599,0.12596401028277635,0.15424164524421594,0.7197943444730077,0.04884318766066838,0.2647814910025707,0.6863753213367609
36061009700,1346,0.16567607726597325,0.5074294205052006,0.32689450222882616,0.12035661218424963,0.1775631500742942,0.7020802377414561,0.022288261515601784,0.11441307578008915,0.8632986627043091
36061009800,2935,0.26643952299829643,0.5458262350936968,0.1877342419080068,0.04531516183986371,0.06950596252129472,0.8851788756388416,0.01737649063032368,0.11209540034071551,0.8705281090289608
36061009901,1067,0.23711340206185566,0.6251171508903468,0.13776944704779756,0.046860356138706656,0.08716026241799438,0.865979381443299,0.01874414245548266,0.10684161199625117,0.8744142455482662
36061009902,1800,0.2633333333333333,0.6316666666666667,0.105,0.06277777777777778,0.095,0.8422222222222222,0.030555555555555555,0.08444444444444445,0.885
36061009903,993,0.29103726082578046,0.5790533736153072,0.1299093655589124,0.06847935548841894,0.12588116817724068,0.8056394763343404,0.03423967774420947,0.09365558912386707,0.8721047331319235
36061010000,1031,0.2997090203685742,0.5441319107662463,0.15615906886517944,0.05431619786614937,0.07953443258971872,0.8661493695441319,0.031037827352085354,0.07856450048496605,0.8903976721629486
36061010100,854,0.29859484777517564,0.5339578454332553,0.16744730679156908,0.08430913348946135,0.1252927400468384,0.7903981264637002,0.02459016393442623,0.12177985948477751,0.8536299765807962
36061010200,314,0.2070063694267516,0.5095541401273885,0.28343949044585987,0.07006369426751592,0.10509554140127389,0.8248407643312102,0.028662420382165606,0.1337579617834395,0.8375796178343949
36061010300,1334,0.34182908545727136,0.5367316341829086,0.12143928035982009,0.0734632683658171,0.09145427286356822,0.8350824587706147,0.026986506746626688,0.13193403298350825,0.841079460269865
36061010400,579,0.2141623488773748,0.538860103626943,0.2469775474956822,0.07772020725388601,0.11226252158894647,0.8100172711571675,0.018998272884283247,0.12607944732297063,0.8549222797927462
36061010601,2198,0.16787989080982713,0.5077343039126478,0.32438580527752503,0.05368516833484986,0.06869881710646042,0.8776160145586898,0.02456778889899909,0.1105550500454959,0.864877161055505
36061010602,1870,0.12780748663101604,0.6663101604278074,0.20588235294117646,0.04224598930481283,0.06524064171122995,0.8925133689839572,0.014438502673796792,0.07433155080213903,0.9112299465240642
