w_geocode_ct,S000,SA01_Pct,SA02_Pct,SA03_Pct,SE01_Pct,SE02_Pct,SE03_Pct,SI01_Pct,SI02_Pct,SI03_Pct
36081098100,735,0.21224489795918366,0.5238095238095238,0.2639455782312925,0.2054421768707483,0.40680272108843535,0.3877551020408163,0.24489795918367346,0.19183673469387755,0.563265306122449
36081098700,1362,0.30983847283406757,0.4698972099853157,0.22026431718061673,0.1894273127753304,0.3039647577092511,0.5066079295154186,0.07488986784140969,0.328928046989721,0.5961820851688693
36081099100,278,0.11510791366906475,0.5251798561151079,0.3597122302158273,0.10431654676258993,0.2733812949640288,0.6223021582733813,0.2517985611510791,0.039568345323741004,0.7086330935251799
36081099200,317,0.12302839116719243,0.5867507886435331,0.2902208201892745,0.06624605678233439,0.2586750788643533,0.6750788643533123,0.015772870662460567,0.0694006309148265,0.9148264984227129
36081099701,100,0.22,0.54,0.24,0.24,0.5,0.26,0.3,0.08,0.62
36081099703,393,0.33587786259541985,0.41475826972010177,0.24936386768447838,0.20865139949109415,0.42493638676844786,0.366412213740458,0.10178117048346055,0.2875318066157761,0.6106870229007634
36081099704,757,0.32232496697490093,0.44517833553500663,0.23249669749009247,0.22192866578599735,0.2628797886393659,0.5151915455746368,0.02509907529722589,0.28269484808454426,0.6922060766182299
36081099705,118,0.22033898305084745,0.576271186440678,0.2033898305084746,0.2033898305084746,0.3474576271186441,0.4491525423728814,0.01694915254237288,0.1440677966101695,0.8389830508474576
36081099801,2174,0.11821527138914444,0.5800367985280589,0.3017479300827967,0.06623735050597976,0.23827046918123276,0.6954921803127875,0.0,0.03449862005519779,0.9655013799448022
36081099802,196,0.11734693877551021,0.576530612244898,0.30612244897959184,0.00510204081632653,0.20408163265306123,0.7908163265306123,0.00510204081632653,0.02040816326530612,0.9744897959183674
36081099900,509,0.11787819253438114,0.6365422396856582,0.2455795677799607,0.023575638506876228,0.11198428290766209,0.8644400785854617,0.0,0.047151277013752456,0.9528487229862476
36081100801,116,0.06896551724137931,0.7413793103448276,0.1896551724137931,0.034482758620689655,0.12931034482758622,0.8362068965517241,0.04310344827586207,0.02586206896551724,0.9310344827586207
36081100803,238,0.22268907563025211,0.5588235294117647,0.2184873949579832,0.226890756302521,0.5630252100840336,0.21008403361344538,0.004201680672268907,0.3949579831932773,0.6008403361344538
36081100804,300,0.11666666666666667,0.65,0.23333333333333334,0.04666666666666667,0.15,0.8033333333333333,0.0,0.006666666666666667,0.9933333333333333
36081101002,539,0.22634508348794063,0.5343228200371057,0.23933209647495363,0.2820037105751391,0.3654916512059369,0.3525046382189239,0.025974025974025976,0.09833024118738404,0.87569573283859
36081101003,743,0.16150740242261102,0.5625841184387618,0.2759084791386272,0.126514131897712,0.4253028263795424,0.44818304172274565,0.006729475100942127,0.0847913862718708,0.9084791386271871
36081101004,1042,0.1967370441458733,0.5067178502879078,0.2965451055662188,0.1746641074856046,0.3838771593090211,0.44145873320537427,0.005758157389635317,0.013435700575815739,0.980806142034549
36081101700,681,0.21292217327459617,0.5154185022026432,0.27165932452276065,0.16005873715124816,0.32599118942731276,0.5139500734214391,0.06901615271659324,0.10866372980910426,0.8223201174743024
36081102900,688,0.27906976744186046,0.5319767441860465,0.18895348837209303,0.13953488372093023,0.34011627906976744,0.5203488372093024,0.03924418604651163,0.2194767441860465,0.7412790697674418
36081103201,208,0.27884615384615385,0.4326923076923077,0.28846153846153844,0.21634615384615385,0.5480769230769231,0.23557692307692307,0.0625,0.21153846153846154,0.7259615384615384
36081103202,2962,0.10229574611748818,0.5205941931127617,0.3771100607697502,0.12120189061444969,0.45678595543551653,0.4220121539500338,0.057731262660364616,0.08406482106684672,0.8582039162727887
36081103300,150,0.19333333333333333,0.5933333333333334,0.21333333333333335,0.28,0.44,0.28,0.21333333333333335,0.44,0.3466666666666667
36081103900,563,0.2344582593250444,0.5204262877442274,0.24511545293072823,0.15097690941385436,0.35168738898756663,0.49733570159857904,0.09769094138543517,0.3907637655417407,0.5115452930728241
36081104700,753,0.150066401062417,0.6294820717131474,0.2204515272244356,0.1102257636122178,0.26294820717131473,0.6268260292164675,0.06772908366533864,0.14873837981407703,0.7835325365205843
36081105900,244,0.12704918032786885,0.5819672131147541,0.29098360655737704,0.16393442622950818,0.4139344262295082,0.42213114754098363,0.1557377049180328,0.0860655737704918,0.7581967213114754
36081107201,1008,0.1527777777777778,0.5942460317460317,0.25297619047619047,0.2123015873015873,0.4623015873015873,0.3253968253968254,0.030753968253968252,0.006944444444444444,0.9623015873015873
36081107202,460,0.13260869565217392,0.6260869565217392,0.24130434782608695,0.030434782608695653,0.09565217391304348,0.8739130434782608,0.0,0.0,1.0
